Devices
1000
,,Old Plate - 1 - Force,,,Old Plate - 1 - Moment,,,Old Plate - 1 - CoP,,,NewPlate -2 - Force,,,NewPlate -2 - Moment,,,NewPlate -2 - CoP,,,Imported Analog EMG #1 - Voltage,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8,Pulse
684,0,-1.10639e-20,-1.94328e-20,1.17938e-19,-1.83899e-17,1.71103e-17,1.36883e-18,232,254,0,-97.8676,27.118,-757.225,-79242.9,-32523.2,7888.38,-459.951,358.649,0,0.000419681,0.000316089,-0.000483299,9.50065e-05,-0.000421801,0.000251787,1.36969e-05,0.000337198,-0.00321821
684,1,1.04689e-21,9.52175e-22,-5.71628e-21,6.29794e-19,-6.78201e-19,-5.50246e-21,232,254,0,-97.8781,26.9092,-757.452,-79276.2,-32547.4,7851.77,-459.97,358.662,0,0.000426902,0.000268556,-0.000244081,0.000559265,-0.000501242,0.000235062,2.38853e-05,0.000525023,-0.00326461
684,2,1.97344e-21,3.46042e-21,-2.10019e-20,3.27322e-18,-3.04602e-18,-2.43369e-19,232,254,0,-97.9167,26.7685,-757.493,-79349.4,-32556.2,7832.07,-459.979,358.753,0,0.000301354,0.000367767,0.00015236,0.000534634,-7.75537e-05,0.000271811,8.034e-05,0.000791294,-0.00337832
684,3,-1.74025e-22,-1.48217e-22,8.88498e-22,-9.21044e-20,1.02077e-19,-4.90073e-22,232,254,0,-97.9546,26.7231,-757.677,-79420.4,-32542.7,7803.53,-459.951,358.821,0,0.00019206,0.000507598,0.000663617,0.000253186,0.000599667,0.000514232,0.000347838,0.00110714,-0.00337359
684,4,-3.51484e-22,-6.15317e-22,3.73455e-21,-5.81767e-19,5.41483e-19,4.32082e-20,232,254,0,-97.9539,26.7245,-758.122,-79453.4,-32528.3,7751.85,-459.906,358.803,0,8.39137e-05,0.000450013,0.00107677,0.000337928,0.0011845,0.00104727,0.00061206,0.00134083,-0.00317688
685,0,2.87703e-23,2.26123e-23,-1.35286e-22,1.28607e-20,-1.48716e-20,3.45109e-22,232,254,0,-97.9093,26.7041,-758.555,-79460.6,-32528.2,7691.59,-459.882,358.753,0,0.00011561,0.000131015,0.00121214,0.000991652,0.00159614,0.00173759,0.000587952,0.00145866,-0.00299504
685,1,6.25158e-23,1.09265e-22,-6.6318e-22,1.03262e-19,-9.61283e-20,-7.66107e-21,232,254,0,-97.8609,26.618,-758.607,-79483.3,-32537.7,7647.87,-459.891,358.775,0,0.000404707,-8.67738e-05,0.00107346,0.00163186,0.00178736,0.00210229,0.000327765,0.00157931,-0.00305592
685,2,-4.72761e-24,-3.35878e-24,2.00407e-23,-1.66666e-21,2.06545e-21,-1.06555e-22,232,254,0,-97.8777,26.4763,-758.269,-79544.9,-32554.7,7625.96,-459.933,358.903,0,0.000670375,8.86547e-05,0.000860036,0.00166126,0.00167278,0.001879,0.000274485,0.0017213,-0.00330326
685,3,-1.11048e-23,-1.93783e-23,1.17618e-22,-1.83054e-20,1.70438e-20,1.35665e-21,232,254,0,-98.0064,26.3393,-757.898,-79625.8,-32576,7607.92,-459.982,359.061,0,0.000701949,0.000341149,0.000810219,0.00119377,0.00146192,0.00132001,0.000663469,0.00171582,-0.00350688
685,4,7.71566e-25,4.80501e-25,-2.8555e-24,1.87312e-22,-2.65357e-22,2.68423e-23,232,254,0,-98.1898,26.2618,-757.756,-79675.8,-32580.4,7573.78,-459.996,359.147,0,0.000778641,0.000324777,0.000856708,0.000690493,0.00143991,0.00073645,0.00105577,0.00147397,-0.00362907
686,0,1.97017e-24,3.43265e-24,-2.0835e-23,3.24115e-21,-3.0183e-21,-2.39956e-22,232,254,0,-98.2711,26.2334,-757.816,-79667.7,-32558.4,7522.05,-459.964,359.128,0,0.0010253,0.000226029,0.000658589,0.000412009,0.00151261,0.000269268,0.000910361,0.00112886,-0.00382064
686,1,-1.24945e-25,-6.49114e-26,3.83245e-25,-1.41845e-23,2.92941e-23,-6.14888e-24,232,254,0,-98.1743,26.1885,-757.886,-79643.7,-32545.1,7470.85,-459.942,359.087,0,0.0010086,0.000205178,0.000141742,0.000400111,0.001459,-9.27143e-06,0.000344489,0.000824146,-0.00400402
686,2,-3.49137e-25,-6.07365e-25,3.68655e-24,-5.73229e-22,5.33908e-22,4.23944e-23,232,254,0,-98.035,26.0817,-757.743,-79674.7,-32575.8,7434.32,-459.991,359.147,0,0.000487306,8.63108e-05,-0.00034828,0.000462172,0.0012367,-0.000147212,-0.000142451,0.000572436,-0.0038468
686,3,2.00505e-26,7.94162e-27,-4.63098e-26,-8.22589e-25,-2.07638e-24,1.33256e-24,232,254,0,-98.0364,25.9472,-757.354,-79763.1,-32622.1,7401.85,-460.074,359.318,0,-0.00010726,-8.23099e-05,-0.000529787,0.000275759,0.000836282,-0.000253267,-0.000398316,0.000397621,-0.00332373
686,4,6.18034e-26,1.0735e-25,-6.51599e-25,1.01272e-22,-9.43417e-23,-7.48209e-24,232,254,0,-98.1808,25.8635,-756.981,-79838.1,-32632.4,7353.46,-460.109,359.469,0,-0.000335082,2.72344e-05,-0.00048192,-0.000115879,0.000308745,-0.000292661,-0.00062741,0.000390949,-0.00290278
687,0,-3.18317e-27,-7.82181e-28,4.41414e-27,7.29914e-25,-1.7796e-25,-2.78438e-25,232,254,0,-98.3377,25.8672,-756.825,-79859.5,-32613.1,7288.71,-460.092,359.519,0,-0.000337219,0.000440225,-0.000408859,-0.000296867,-0.000128385,-0.000137665,-0.00085233,0.00052165,-0.00293552
687,1,-1.0929e-26,-1.89546e-26,1.15052e-25,-1.78735e-23,1.66532e-23,1.31916e-24,232,254,0,-98.4254,25.9197,-756.784,-79861.3,-32606.4,7225.7,-460.086,359.527,0,-0.000475441,0.00079959,-0.000358079,-0.000100568,-0.000256127,0.000214149,-0.00080362,0.000578133,-0.00320759
687,2,4.988e-28,2.91254e-29,-1.18066e-28,-2.31397e-25,1.26998e-25,5.66899e-26,232,254,0,-98.4508,25.9485,-756.694,-79879.1,-32617.4,7178.52,-460.105,359.563,0,-0.000720434,0.000807464,-0.000280423,0.00026389,5.45372e-05,0.000565327,-0.000406197,0.000446722,-0.00332694
687,3,1.93071e-27,3.3435e-27,-2.0295e-26,3.15144e-24,-2.93676e-24,-2.32356e-25,232,254,0,-98.4504,25.9054,-756.524,-79909.6,-32618.2,7144.28,-460.116,359.627,0,-0.000653762,0.000535242,-0.000190373,0.000587764,0.000758313,0.000713482,4.79275e-05,0.00033761,-0.00325436
687,4,-7.68983e-29,1.39712e-29,-9.51363e-29,5.87955e-26,-3.91621e-26,-1.132e-26,232,254,0,-98.4501,25.8136,-756.324,-79951.6,-32598.5,7107.57,-460.101,359.711,0,-0.000137028,0.000336559,-4.94983e-05,0.00074624,0.00142173,0.000775481,0.000409548,0.0005396,-0.00320956
688,0,-3.40758e-28,-5.89233e-28,3.57666e-27,-5.55141e-25,5.17414e-25,4.08892e-26,232,254,0,-98.4425,25.762,-756.188,-80011.3,-32577.6,7056.59,-460.081,359.809,0,0.000285377,0.000410395,0.000300023,0.000731696,0.00150999,0.00109197,0.000859615,0.00101977,-0.00329536
688,1,1.16083e-29,-5.81225e-30,3.70974e-29,-1.35139e-26,9.84028e-27,2.22644e-27,232,254,0,-98.402,25.798,-756.141,-80068.5,-32577.4,6997.07,-460.084,359.891,0,0.000151309,0.00054644,0.000794532,0.000795654,0.00109636,0.00164861,0.00136944,0.00147237,-0.00343756
688,2,6.00878e-29,1.0375e-28,-6.2977e-28,9.77044e-26,-9.10797e-26,-7.18921e-27,232,254,0,-98.3419,25.8451,-756.029,-80101.4,-32591.4,6945.25,-460.109,359.95,0,-7.20451e-05,0.000458659,0.00107263,0.00108623,0.000827148,0.0019707,0.00158267,0.00165945,-0.00353288
688,3,-1.70327e-30,1.61064e-30,-1.00961e-29,2.93212e-27,-2.24782e-27,-4.32613e-28,232,254,0,-98.315,25.8172,-755.775,-80131.1,-32594.1,6906.4,-460.127,360.025,0,0.000274055,0.000168432,0.00101217,0.00126181,0.00107489,0.00176162,0.00143986,0.00153525,-0.00352002
688,4,-1.05865e-29,-1.82524e-29,1.10794e-28,-1.71813e-26,1.60191e-26,1.26295e-27,232,254,0,-98.3502,25.7721,-755.584,-80184.9,-32581.9,6867.38,-460.122,360.123,0,0.000837165,-9.50593e-05,0.000861766,0.00106283,0.00153769,0.00127537,0.00126479,0.00120806,-0.00340573
689,0,2.39947e-31,-3.8628e-31,2.40088e-30,-6.12712e-28,4.85757e-28,8.32238e-29,232,254,0,-98.4176,25.821,-755.574,-80244.5,-32576.8,6813.59,-460.115,360.203,0,0.000789678,-0.000143359,0.000698683,0.000849844,0.00165627,0.00102465,0.00111021,0.000903594,-0.00326023
689,1,1.86364e-30,3.20847e-30,-1.94759e-29,3.01888e-27,-2.81514e-27,-2.21687e-28,232,254,0,-98.4525,25.9382,-755.55,-80283.9,-32585.1,6746.8,-460.128,360.259,0,0.000228812,0.000110021,0.000408825,0.000930239,0.00116992,0.00125092,0.000728906,0.000813919,-0.00317603
689,2,-3.17169e-32,8.59389e-32,-5.31519e-31,1.24683e-28,-1.01215e-28,-1.58767e-29,232,254,0,-98.4176,25.9958,-755.431,-80322.9,-32591.8,6681.72,-460.143,360.327,0,-1.02889e-05,0.000568496,0.000173149,0.00100669,0.000387712,0.00151303,0.000214775,0.000917115,-0.00325258
689,3,-3.27816e-31,-5.63557e-31,3.4209e-30,-5.30023e-28,4.94336e-28,3.88827e-29,232,254,0,-98.3646,25.9504,-755.35,-80392.2,-32592,6632.23,-460.148,360.43,0,0.000274453,0.000899891,0.000228955,0.000795904,-0.00010397,0.00108213,-5.0825e-05,0.00098903,-0.00349119
689,4,3.73798e-33,-1.82554e-32,1.12544e-31,-2.48755e-29,2.05516e-29,3.00727e-30,232,254,0,-98.3975,25.8958,-755.252,-80478.9,-32594.4,6603.19,-460.157,360.559,0,0.000475316,0.000854675,0.000335259,0.000407652,-0.000133426,7.07898e-05,-1.95543e-05,0.000787512,-0.00365478
690,0,5.76193e-32,9.89126e-32,-6.00421e-31,9.2986e-29,-8.67397e-29,-6.81468e-30,232,254,0,-98.5535,25.9431,-754.952,-80553.6,-32605.2,6583.29,-460.188,360.7,0,0.000275716,0.000590053,0.000124366,-5.15539e-05,-3.00545e-05,-0.000481134,3.88031e-05,0.000297385,-0.00348232
690,1,-3.34961e-34,3.7578e-33,-2.31144e-32,4.88734e-30,-4.09306e-30,-5.66123e-31,232,254,0,-98.7482,26.0949,-754.53,-80614.1,-32628.7,6547.51,-460.244,360.84,0,9.50534e-06,0.000421533,-0.000306382,-0.000487336,-5.07489e-05,-4.85623e-05,-2.95818e-06,-0.000164349,-0.00308587
690,2,-1.01202e-32,-1.73481e-32,1.05307e-31,-1.63015e-29,1.5209e-29,1.1935e-30,232,254,0,-98.8563,26.2553,-754.183,-80670.7,-32663.9,6485.49,-460.31,360.964,0,-8.68905e-05,0.000398296,-0.000560822,-0.000627019,-0.000234304,0.000632472,-6.1794e-05,-0.00023025,-0.00287692
690,3,2.50182e-36,-7.5607e-34,4.64281e-33,-9.48511e-31,8.03005e-31,1.06002e-31,232,254,0,-98.8321,26.3409,-753.926,-80731.3,-32691.5,6417.18,-460.362,361.081,0,-0.000169667,0.000345759,-0.00040526,-0.000373857,-0.000554928,0.000669787,-4.7843e-05,0.000143669,-0.00309293
690,4,1.77626e-33,3.04051e-33,-1.84567e-32,2.85582e-30,-2.66488e-30,-2.08878e-31,232,254,0,-98.7477,26.3516,-753.687,-80808,-32693.6,6361.49,-460.378,361.217,0,-0.000260445,0.00020833,8.24888e-05,5.99938e-07,-0.000727271,0.000208997,7.63289e-05,0.000719731,-0.0035091
691,0,9.41245e-36,1.49502e-34,-9.16864e-34,1.8224e-31,-1.55652e-31,-1.97542e-32,232,254,0,-98.7282,26.3564,-753.403,-80895,-32683.4,6313,-460.381,361.373,0,-0.00014915,0.000171788,0.000583007,0.000226347,-0.000356095,0.000117696,0.000322179,0.00120261,-0.00360713
691,1,-3.1155e-34,-5.32538e-34,3.23264e-33,-4.9997e-31,4.6662e-31,3.65319e-32,232,254,0,-98.8315,26.4384,-753.03,-80962.7,-32684.7,6262.26,-460.404,361.516,0,8.05581e-05,0.000383656,0.000775091,0.000299107,0.000402132,0.000776997,0.000657644,0.00135288,-0.00317901
691,2,-3.37365e-36,-2.91603e-35,1.7865e-34,-3.47209e-32,2.98738e-32,3.66582e-33,232,254,0,-98.9658,26.6082,-752.723,-81006.8,-32696.3,6207.68,-460.437,361.618,0,0.000109647,0.000624686,0.000685828,0.000450034,0.000958675,0.00155333,0.00100491,0.00120408,-0.00272059
691,3,5.46092e-35,9.32118e-35,-5.65821e-34,8.74726e-32,-8.16518e-32,-6.38508e-33,232,254,0,-98.9864,26.7605,-752.739,-81063.3,-32702.8,6147.86,-460.445,361.691,0,1.07844e-05,0.000511189,0.000673752,0.000928029,0.00117958,0.00163079,0.00126516,0.00109411,-0.00280045
691,4,8.92562e-37,5.62505e-36,-3.44329e-35,6.56802e-33,-5.6863e-33,-6.77706e-34,232,254,0,-98.8978,26.7955,-752.96,-81153.2,-32703.2,6091.21,-460.433,361.779,0,0.000128978,9.56357e-05,0.000896286,0.00158742,0.00141068,0.00110706,0.00135257,0.0012093,-0.00322814
692,0,-9.56595e-36,-1.63049e-35,9.8975e-35,-1.52942e-32,1.42788e-32,1.11529e-33,232,254,0,-98.8475,26.7734,-752.95,-81253.1,-32703,6056.14,-460.433,361.913,0,0.000374226,-8.42348e-05,0.00102067,0.00189278,0.00162821,0.000775539,0.00127972,0.00137599,-0.00346447
692,1,-2.09014e-37,-1.07518e-36,6.57697e-36,-1.23482e-33,1.07475e-33,1.24862e-34,232,254,0,-98.9182,26.8389,-752.642,-81335.8,-32702,6039.93,-460.45,362.067,0,0.000336252,0.000242607,0.000714935,0.00160376,0.00144391,0.000961707,0.00113823,0.00141602,-0.00347834
692,2,1.67465e-36,2.85035e-36,-1.73024e-35,2.67247e-33,-2.49548e-33,-1.94687e-34,232,254,0,-99.0579,27.0202,-752.465,-81406.6,-32707.7,6014.54,-460.467,362.187,0,4.2067e-05,0.000655042,0.000181187,0.00108985,0.000970012,0.00119731,0.000927,0.00131022,-0.00352103
692,3,4.57971e-38,2.03929e-37,-1.24673e-36,2.30911e-34,-2.01906e-34,-2.29337e-35,232,254,0,-99.1892,27.212,-752.67,-81485.6,-32733.5,5967.43,-460.49,362.262,0,-5.78725e-05,0.000666613,-0.000106537,0.000792223,0.00074961,0.00104253,0.000622187,0.00103775,-0.00354001
692,4,-2.92997e-37,-4.97991e-37,3.02294e-36,-4.66705e-34,4.35871e-34,3.39649e-35,232,254,0,-99.2744,27.3186,-752.986,-81576.7,-32775.3,5917.18,-460.527,362.338,0,0.000166229,0.000397271,-1.35937e-05,0.000783814,0.000794795,0.000622415,0.000381777,0.000618328,-0.00340974
693,0,-9.62186e-39,-3.84246e-38,2.34794e-37,-4.29766e-35,3.77303e-35,4.2004e-36,232,254,0,-99.3269,27.3266,-753.012,-81673.2,-32810.5,5881.01,-460.572,362.462,0,0.000371433,0.000260882,0.000147108,0.000852548,0.000578714,0.000224552,0.000311431,0.000245693,-0.00328621
693,1,5.12332e-38,8.69549e-38,-5.27838e-37,8.14554e-35,-7.60868e-35,-5.92201e-36,232,254,0,-99.4035,27.2932,-752.67,-81775.3,-32818.9,5854.06,-460.603,362.647,0,0.000350198,0.000339136,4.78972e-05,0.000661482,-3.20289e-05,-0.00010696,0.000225619,0.000136773,-0.00330983
693,2,1.96373e-39,7.19874e-39,-4.3969e-38,7.96524e-36,-7.01784e-36,-7.67329e-37,232,254,0,-99.522,27.3199,-752.257,-81880.3,-32801,5825.37,-460.603,362.846,0,0.000252076,0.000416277,-0.000223724,4.6149e-05,-0.000597935,-0.000358718,1.34155e-05,0.000264901,-0.00333941
693,3,-8.95356e-39,-1.51748e-38,9.21147e-38,-1.42086e-35,1.32745e-35,1.03196e-36,232,254,0,-99.6222,27.4634,-752.149,-81975.1,-32780.1,5790.99,-460.582,362.988,0,0.000162316,0.000374886,-0.000266107,-0.000612903,-0.00076457,-0.000362217,-0.000155845,0.000374592,-0.00327417
693,4,-3.92337e-40,-1.34193e-39,8.19325e-39,-1.47073e-36,1.29992e-36,1.39841e-37,232,254,0,-99.6727,27.6508,-752.344,-82056.7,-32777.9,5747.37,-460.568,363.068,0,-1.34576e-05,0.00031313,7.71165e-05,-0.000742709,-0.000552134,-0.000102087,-0.000215499,0.000301772,-0.00327003
694,0,1.56388e-39,2.64676e-39,-1.60664e-38,2.47712e-36,-2.31466e-36,-1.79728e-37,232,254,0,-99.7311,27.7541,-752.393,-82138.2,-32790.6,5693.49,-460.582,363.169,0,-0.000191421,0.000389128,0.000472304,-0.000379478,-0.000167358,0.000129001,-0.000236776,0.000173729,-0.00339414
694,1,7.71177e-41,2.49046e-40,-1.52007e-39,2.70645e-37,-2.39892e-37,-2.54294e-38,232,254,0,-99.851,27.7502,-751.95,-82227.3,-32804.2,5644.25,-460.626,363.352,0,-0.000112225,0.000615611,0.000511044,-2.644e-05,0.000168053,0.000166481,-9.30893e-05,0.000229039,-0.00346253
694,2,-2.73012e-40,-4.61396e-40,2.80077e-39,-4.31628e-37,4.03389e-37,3.1284e-38,232,254,0,-100.006,27.7368,-751.239,-82320.1,-32819.9,5618.33,-460.688,363.579,0,0.000215922,0.000798618,0.000165636,0.00018348,0.000409598,0.000254486,0.000315275,0.00054679,-0.00340846
694,3,-1.49645e-41,-4.60383e-41,2.80913e-40,-4.96522e-38,4.41227e-38,4.61307e-39,232,254,0,-100.111,27.7945,-750.779,-82408.9,-32842.8,5605.45,-460.745,363.765,0,0.000436017,0.000760323,-0.000215954,0.000461709,0.000741005,0.000619915,0.000724032,0.00098495,-0.00340232
694,4,4.76343e-41,8.03911e-41,-4.87991e-40,7.51713e-38,-7.02639e-38,-5.44404e-39,232,254,0,-100.091,27.9098,-750.751,-82482.2,-32863.6,5572.64,-460.774,363.866,0,0.00030073,0.00058201,-0.000219365,0.000711453,0.00121576,0.00104513,0.00087482,0.00131093,-0.00350054
695,0,2.87266e-42,8.47926e-42,-5.17317e-41,9.08322e-39,-8.0911e-39,-8.36575e-40,232,254,0,-99.9695,28.0199,-750.798,-82530.1,-32866.4,5513.05,-460.775,363.923,0,-1.12996e-05,0.000509847,0.000242374,0.000634069,0.00154994,0.00118134,0.00086475,0.00142609,-0.00354325
695,1,-8.3083e-42,-1.40004e-41,8.49817e-41,-1.30853e-38,1.22319e-38,9.45876e-40,232,254,0,-99.8789,28.0734,-750.466,-82556.1,-32846.1,5459.31,-460.768,364.007,0,-0.000124149,0.000660739,0.000754598,0.000310045,0.00148743,0.00114353,0.000859387,0.00144732,-0.00344055
695,2,-5.46506e-43,-1.55684e-42,9.4966e-42,-1.65914e-39,1.47837e-39,1.5134e-40,232,254,0,-99.9162,28.0863,-749.758,-82579.9,-32815.6,5434.75,-460.768,364.142,0,8.44632e-05,0.000878093,0.000843479,0.000129955,0.00110896,0.0013502,0.000873872,0.00145988,-0.00330503
695,3,1.44754e-42,2.43686e-42,-1.47907e-41,2.27571e-39,-2.12857e-39,-1.65353e-40,232,254,0,-100.026,28.1456,-749.078,-82627.5,-32794.4,5418.82,-460.78,364.306,0,0.000368008,0.000887047,0.000545141,0.000245328,0.000703586,0.0017309,0.000917475,0.00134692,-0.00329193
695,4,1.02295e-43,2.85865e-43,-1.73761e-42,3.01279e-40,-2.69049e-40,-2.8026e-41,232,254,0,-100.097,28.2752,-748.715,-82711.2,-32782.4,5379.9,-460.785,364.471,0,0.000504217,0.000607464,0.000226029,0.000414129,0.000539978,0.00170887,0.000977724,0.00107055,-0.00340615
696,0,-2.52234e-43,-4.23192e-43,2.57278e-42,-3.96567e-40,3.71344e-40,2.8026e-41,232,254,0,-100.092,28.3625,-748.582,-82807.5,-32763.9,5320.99,-460.768,364.619,0,0.00058877,0.000257401,7.1705e-05,0.000394974,0.000622466,0.00114007,0.000902186,0.00086511,-0.00349241
696,1,-1.96182e-44,-5.1848e-44,3.18095e-43,-5.46506e-41,4.90454e-41,5.60519e-42,232,254,0,-100.03,28.333,-748.382,-82877.9,-32746.4,5270.22,-460.756,364.743,0,0.000684332,0.000112151,3.99292e-05,0.000267522,0.000620353,0.000544813,0.000564201,0.000882509,-0.00346057
696,2,4.48416e-44,7.28675e-44,-4.47014e-43,6.86636e-41,-6.30584e-41,-4.2039e-42,232,254,0,-99.9562,28.2737,-747.939,-82927.9,-32754.1,5238.51,-460.793,364.875,0,0.00055467,0.000186352,2.20234e-05,0.000228554,0.000338173,0.000205649,6.75548e-05,0.000924107,-0.00341064
696,3,4.2039e-45,8.40779e-45,-5.74532e-44,9.80909e-42,-8.40779e-42,0,232,254,0,-99.9521,28.2906,-747.44,-83000.5,-32781.8,5212.41,-460.859,365.046,0,0.000149704,0.00020566,-4.56655e-05,0.00023675,3.66309e-05,-0.000189477,-0.000338893,0.00078337,-0.00342242
696,4,-8.40779e-45,-1.26117e-44,7.70714e-44,-1.26117e-41,1.12104e-41,1.4013e-42,232,254,0,-100.055,28.3839,-747.239,-83096.1,-32798.3,5182.14,-460.893,365.204,0,-0.000152832,-3.84998e-06,-7.35206e-05,8.01638e-05,-8.56013e-05,-0.000714587,-0.000472988,0.00058477,-0.00343392
697,0,-1.4013e-45,-1.4013e-45,9.80909e-45,-1.4013e-42,1.4013e-42,0,232,254,0,-100.203,28.4943,-747.311,-83163.6,-32790.7,5150.62,-460.878,365.284,0,-0.000135248,-0.000235383,-4.86938e-06,-0.000256428,-0.000223374,-0.00078281,-0.000342272,0.000532232,-0.0033975
697,1,1.4013e-45,2.8026e-45,-1.4013e-44,2.8026e-42,-2.8026e-42,0,232,254,0,-100.302,28.5622,-747.149,-83188.9,-32767.6,5116.49,-460.857,365.342,0,-1.59774e-05,-0.000260045,-2.6416e-05,-0.000506549,-0.000425487,-4.83455e-05,-0.000140895,0.00055008,-0.0033057
697,2,0,1.4013e-45,-2.8026e-45,1.4013e-42,-1.4013e-42,0,232,254,0,-100.304,28.5702,-746.369,-83221.8,-32740,5072.73,-460.866,365.502,0,-3.62455e-05,-0.000201854,-0.000207847,-0.000414577,-0.000402143,0.000893926,-5.33845e-05,0.000462502,-0.00313146
697,3,0,0,2.8026e-45,0,0,0,232,254,0,-100.248,28.5839,-745.239,-83294.8,-32719.5,5023.82,-460.905,365.769,0,-0.000218622,-0.000231457,-0.000175734,6.22653e-05,-0.000108547,0.0012538,1.93038e-05,0.000383695,-0.00297059
697,4,0,0,1.4013e-45,0,0,0,232,254,0,-100.241,28.6894,-744.441,-83385.1,-32709.6,4981.63,-460.938,366.01,0,-0.000395041,-0.00020962,0.00041971,0.000740465,0.000166774,0.00102493,0.000354446,0.000588796,-0.00302121
698,0,0,0,-0,0,0,0,232,254,0,-100.308,28.871,-744.329,-83462,-32689.7,4942.22,-460.918,366.131,0,-0.000323003,7.68361e-05,0.00130875,0.00120626,0.000346226,0.000820791,0.00092447,0.00104426,-0.00323092
698,1,0,0,0,0,0,0,232,254,0,-100.321,29.0131,-744.575,-83524.4,-32642.2,4892.23,-460.84,366.177,0,-4.3583e-05,0.000585081,0.00179126,0.00109183,0.000604471,0.00105522,0.00132204,0.00138661,-0.00330233
698,2,0,0,0,0,0,0,232,254,0,-100.197,29.0452,-744.595,-83587.1,-32591.1,4839.3,-460.77,366.259,0,8.60643e-05,0.00107594,0.00148661,0.000534837,0.000940746,0.00153239,0.00130916,0.00138604,-0.00320852
698,3,0,0,-0,0,0,0,232,254,0,-100.043,29.0252,-744.148,-83657.5,-32573.5,4804.71,-460.773,366.421,0,-2.83531e-05,0.00133475,0.000755441,6.1501e-05,0.0011397,0.00173512,0.0011277,0.00121124,-0.00327836
698,4,0,0,-0,0,0,0,232,254,0,-99.9759,29.0612,-743.41,-83722.6,-32582.7,4784.24,-460.829,366.62,0,-7.48806e-05,0.00127147,0.000290228,4.67263e-06,0.00109919,0.00143843,0.00113497,0.00116706,-0.0036073
699,0,0,0,0,0,0,0,232,254,0,-99.9589,29.2154,-742.682,-83758.4,-32577.4,4748.89,-460.865,366.778,0,0.000105735,0.000907097,0.000343432,0.000288038,0.000936413,0.000987872,0.00134286,0.00129814,-0.0038135
699,1,0,0,0,0,0,0,232,254,0,-99.9101,29.4558,-742.185,-83756.1,-32528.4,4686.3,-460.828,366.851,0,0.000346184,0.000412242,0.000597732,0.00059445,0.000755539,0.000815856,0.00142266,0.0014036,-0.00356131
699,2,0,0,-0,0,0,0,232,254,0,-99.8255,29.6333,-741.932,-83743.2,-32441.3,4617.37,-460.726,366.872,0,0.000452662,0.000146291,0.000756279,0.000609036,0.000539361,0.000793988,0.00108769,0.0013431,-0.00303451
699,3,0,0,-0,0,0,0,232,254,0,-99.7329,29.613,-741.631,-83772.6,-32356,4572.07,-460.628,366.957,0,0.00030611,0.000328542,0.000780924,0.000356068,0.000373806,0.000492736,0.000374255,0.00110934,-0.00275131
699,4,0,0,0,0,0,0,232,254,0,-99.641,29.4867,-740.893,-83868.7,-32319.5,4561.03,-460.622,367.2,0,-2.31182e-05,0.000642241,0.000565192,0.000211278,0.000423891,-1.89512e-05,-0.000413162,0.000749864,-0.00300012
700,0,0,0,0,0,0,0,232,254,0,-99.5594,29.4882,-739.713,-83982.6,-32338.5,4565.1,-460.718,367.534,0,-0.000201147,0.00062779,1.63864e-05,0.00033783,0.000504563,-0.000201875,-0.000916558,0.000413108,-0.00352297
700,1,0,0,-0,0,0,0,232,254,0,-99.5053,29.6688,-738.614,-84045.9,-32368.1,4547.8,-460.823,367.789,0,-0.000107919,0.000355384,-0.000562571,0.000452075,0.000204643,0.000154875,-0.000961541,0.000234487,-0.00382867
700,2,0,0,-0,0,0,0,232,254,0,-99.4844,29.8565,-738.084,-84061.3,-32362.2,4488.42,-460.846,367.891,0,-8.20699e-05,0.000174062,-0.000750364,0.000355089,-0.000367558,0.00062692,-0.000674497,0.000128219,-0.00375431
700,3,0,0,0,0,0,0,232,254,0,-99.4823,29.9354,-737.949,-84087.1,-32319.3,4408.16,-460.796,367.947,0,-0.000277219,0.000125944,-0.000565416,0.000213755,-0.000609646,0.000760804,-0.00029102,9.06555e-06,-0.00351257
700,4,0,0,0,0,0,0,232,254,0,-99.4552,29.9541,-737.642,-84148.9,-32270.4,4349.97,-460.748,368.078,0,-0.000352847,0.000117034,-0.000345049,0.000211024,-0.000342628,0.000706542,0.000111453,8.85107e-05,-0.00328443
701,0,0,0,-0,0,0,0,232,254,0,-99.3549,29.9759,-737.013,-84220.9,-32237.3,4326.92,-460.741,368.273,0,-0.000104526,0.000230057,-0.000215725,0.00036277,-4.8794e-05,0.000901843,0.000578784,0.000580734,-0.00308821
701,1,0,0,-0,0,0,0,232,254,0,-99.2024,30.0161,-736.405,-84276.6,-32214.4,4308.1,-460.746,368.443,0,0.000230319,0.000476009,-2.49569e-05,0.000619423,-4.6997e-05,0.00131238,0.00104341,0.00128236,-0.00299511
701,2,0,0,0,0,0,0,232,254,0,-99.076,30.0979,-736.014,-84314.6,-32185.8,4262.59,-460.73,368.556,0,0.000415085,0.000621874,0.000273346,0.000878263,3.64212e-05,0.00154817,0.00128413,0.00175352,-0.00311735
701,3,0,0,0,0,0,0,232,254,0,-98.9839,30.2133,-735.696,-84345.2,-32154.3,4198.07,-460.706,368.647,0,0.000458405,0.000531534,0.000520677,0.00105077,0.000693276,0.00155655,0.00119756,0.00181868,-0.00334384
